Iteration,Time (s),Temperature,O2,H2O,CH4,CO,CO2,N2
7.025000000000000000e+03,5.620000000000192984e-04,2.765105365353798788e+03,2.182097070686864898e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383972297e-02,4.934085604750527987e-02,6.992306369091220164e-01
7.026000000000000000e+03,5.620800000000192569e-04,2.765105365353798788e+03,2.182097070686864898e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383972297e-02,4.934085604750527987e-02,6.992306369091220164e-01
7.027000000000000000e+03,5.621600000000192155e-04,2.765105365353798788e+03,2.182097070686864898e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383972297e-02,4.934085604750527987e-02,6.992306369091220164e-01
7.028000000000000000e+03,5.622400000000191741e-04,2.765105365353798788e+03,2.182097070686864898e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383972297e-02,4.934085604750527987e-02,6.992306369091220164e-01
7.029000000000000000e+03,5.623200000000191327e-04,2.765105365353799243e+03,2.182097070686865245e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383972297e-02,4.934085604750527987e-02,6.992306369091220164e-01
7.030000000000000000e+03,5.624000000000190912e-04,2.765105365353799243e+03,2.182097070686865245e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383972297e-02,4.934085604750527987e-02,6.992306369091220164e-01
7.031000000000000000e+03,5.624800000000190498e-04,2.765105365353799243e+03,2.182097070686865245e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383972297e-02,4.934085604750527293e-02,6.992306369091220164e-01
7.032000000000000000e+03,5.625600000000190084e-04,2.765105365353799243e+03,2.182097070686865245e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383972297e-02,4.934085604750527293e-02,6.992306369091220164e-01
7.033000000000000000e+03,5.626400000000189670e-04,2.765105365353799243e+03,2.182097070686865245e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383972297e-02,4.934085604750527293e-02,6.992306369091220164e-01
7.034000000000000000e+03,5.627200000000189255e-04,2.765105365353799243e+03,2.182097070686865245e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383972991e-02,4.934085604750527293e-02,6.992306369091220164e-01
7.035000000000000000e+03,5.628000000000188841e-04,2.765105365353799243e+03,2.182097070686865592e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383972991e-02,4.934085604750527293e-02,6.992306369091220164e-01
7.036000000000000000e+03,5.628800000000188427e-04,2.765105365353799243e+03,2.182097070686865592e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383972991e-02,4.934085604750527293e-02,6.992306369091220164e-01
7.037000000000000000e+03,5.629600000000188013e-04,2.765105365353799243e+03,2.182097070686865592e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383972991e-02,4.934085604750527293e-02,6.992306369091220164e-01
7.038000000000000000e+03,5.630400000000187598e-04,2.765105365353799243e+03,2.182097070686865592e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383972991e-02,4.934085604750527293e-02,6.992306369091220164e-01
7.039000000000000000e+03,5.631200000000187184e-04,2.765105365353799243e+03,2.182097070686865592e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383972991e-02,4.934085604750527293e-02,6.992306369091220164e-01
7.040000000000000000e+03,5.632000000000186770e-04,2.765105365353799243e+03,2.182097070686865592e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383972991e-02,4.934085604750526599e-02,6.992306369091220164e-01
7.041000000000000000e+03,5.632800000000186356e-04,2.765105365353799243e+03,2.182097070686865939e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383974379e-02,4.934085604750526599e-02,6.992306369091220164e-01
7.042000000000000000e+03,5.633600000000185942e-04,2.765105365353799243e+03,2.182097070686865939e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383974379e-02,4.934085604750526599e-02,6.992306369091220164e-01
7.043000000000000000e+03,5.634400000000185527e-04,2.765105365353799243e+03,2.182097070686865939e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383974379e-02,4.934085604750526599e-02,6.992306369091220164e-01
7.044000000000000000e+03,5.635200000000185113e-04,2.765105365353799243e+03,2.182097070686865939e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383974379e-02,4.934085604750526599e-02,6.992306369091220164e-01
7.045000000000000000e+03,5.636000000000184699e-04,2.765105365353799243e+03,2.182097070686865939e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383974379e-02,4.934085604750526599e-02,6.992306369091220164e-01
7.046000000000000000e+03,5.636800000000184285e-04,2.765105365353799243e+03,2.182097070686865939e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383974379e-02,4.934085604750526599e-02,6.992306369091220164e-01
7.047000000000000000e+03,5.637600000000183870e-04,2.765105365353799243e+03,2.182097070686865939e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383974379e-02,4.934085604750526599e-02,6.992306369091220164e-01
7.048000000000000000e+03,5.638400000000183456e-04,2.765105365353799243e+03,2.182097070686865592e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383973685e-02,4.934085604750525211e-02,6.992306369091219054e-01
7.049000000000000000e+03,5.639200000000183042e-04,2.765105365353799243e+03,2.182097070686865592e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383973685e-02,4.934085604750524517e-02,6.992306369091219054e-01
7.050000000000000000e+03,5.640000000000182628e-04,2.765105365353799243e+03,2.182097070686865592e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383973685e-02,4.934085604750524517e-02,6.992306369091219054e-01
7.051000000000000000e+03,5.640800000000182213e-04,2.765105365353799243e+03,2.182097070686865592e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383973685e-02,4.934085604750524517e-02,6.992306369091219054e-01
7.052000000000000000e+03,5.641600000000181799e-04,2.765105365353799243e+03,2.182097070686865592e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383973685e-02,4.934085604750524517e-02,6.992306369091219054e-01
7.053000000000000000e+03,5.642400000000181385e-04,2.765105365353799243e+03,2.182097070686865592e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383973685e-02,4.934085604750524517e-02,6.992306369091219054e-01
7.054000000000000000e+03,5.643200000000180971e-04,2.765105365353799243e+03,2.182097070686865939e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383973685e-02,4.934085604750524517e-02,6.992306369091219054e-01
7.055000000000000000e+03,5.644000000000180556e-04,2.765105365353799243e+03,2.182097070686865939e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383974379e-02,4.934085604750524517e-02,6.992306369091219054e-01
7.056000000000000000e+03,5.644800000000180142e-04,2.765105365353799243e+03,2.182097070686865939e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383974379e-02,4.934085604750524517e-02,6.992306369091219054e-01
7.057000000000000000e+03,5.645600000000179728e-04,2.765105365353799243e+03,2.182097070686865939e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383974379e-02,4.934085604750524517e-02,6.992306369091219054e-01
7.058000000000000000e+03,5.646400000000179314e-04,2.765105365353799243e+03,2.182097070686866286e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383975767e-02,4.934085604750524517e-02,6.992306369091220164e-01
7.059000000000000000e+03,5.647200000000178900e-04,2.765105365353799243e+03,2.182097070686866286e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383975767e-02,4.934085604750524517e-02,6.992306369091220164e-01
7.060000000000000000e+03,5.648000000000178485e-04,2.765105365353799243e+03,2.182097070686866633e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383975767e-02,4.934085604750524517e-02,6.992306369091220164e-01
7.061000000000000000e+03,5.648800000000178071e-04,2.765105365353799243e+03,2.182097070686866633e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383975767e-02,4.934085604750524517e-02,6.992306369091220164e-01
7.062000000000000000e+03,5.649600000000177657e-04,2.765105365353799243e+03,2.182097070686866633e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383975767e-02,4.934085604750524517e-02,6.992306369091220164e-01
7.063000000000000000e+03,5.650400000000177243e-04,2.765105365353799243e+03,2.182097070686866633e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383975767e-02,4.934085604750524517e-02,6.992306369091220164e-01
7.064000000000000000e+03,5.651200000000176828e-04,2.765105365353799243e+03,2.182097070686866633e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383975767e-02,4.934085604750524517e-02,6.992306369091220164e-01
7.065000000000000000e+03,5.652000000000176414e-04,2.765105365353799243e+03,2.182097070686866633e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383975767e-02,4.934085604750524517e-02,6.992306369091220164e-01
7.066000000000000000e+03,5.652800000000176000e-04,2.765105365353799243e+03,2.182097070686866980e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383975767e-02,4.934085604750524517e-02,6.992306369091220164e-01
7.067000000000000000e+03,5.653600000000175586e-04,2.765105365353799243e+03,2.182097070686866980e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383975767e-02,4.934085604750523824e-02,6.992306369091220164e-01
7.068000000000000000e+03,5.654400000000175171e-04,2.765105365353799243e+03,2.182097070686866980e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383975767e-02,4.934085604750523824e-02,6.992306369091220164e-01
7.069000000000000000e+03,5.655200000000174757e-04,2.765105365353799698e+03,2.182097070686866980e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383975767e-02,4.934085604750523824e-02,6.992306369091220164e-01
7.070000000000000000e+03,5.656000000000174343e-04,2.765105365353799698e+03,2.182097070686866980e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383976461e-02,4.934085604750523824e-02,6.992306369091220164e-01
7.071000000000000000e+03,5.656800000000173929e-04,2.765105365353799698e+03,2.182097070686866980e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383976461e-02,4.934085604750523824e-02,6.992306369091220164e-01
7.072000000000000000e+03,5.657600000000173514e-04,2.765105365353799698e+03,2.182097070686867327e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383976461e-02,4.934085604750523824e-02,6.992306369091220164e-01
7.073000000000000000e+03,5.658400000000173100e-04,2.765105365353799698e+03,2.182097070686867327e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383976461e-02,4.934085604750523824e-02,6.992306369091220164e-01
7.074000000000000000e+03,5.659200000000172686e-04,2.765105365353799698e+03,2.182097070686867327e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383976461e-02,4.934085604750523824e-02,6.992306369091220164e-01
7.075000000000000000e+03,5.660000000000172272e-04,2.765105365353799698e+03,2.182097070686867327e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383976461e-02,4.934085604750523824e-02,6.992306369091220164e-01
7.076000000000000000e+03,5.660800000000171858e-04,2.765105365353799698e+03,2.182097070686867327e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383976461e-02,4.934085604750523130e-02,6.992306369091220164e-01
7.077000000000000000e+03,5.661600000000171443e-04,2.765105365353799698e+03,2.182097070686867327e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383977155e-02,4.934085604750523130e-02,6.992306369091220164e-01
7.078000000000000000e+03,5.662400000000171029e-04,2.765105365353799698e+03,2.182097070686867327e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383977155e-02,4.934085604750523130e-02,6.992306369091220164e-01
7.079000000000000000e+03,5.663200000000170615e-04,2.765105365353799698e+03,2.182097070686867674e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383977155e-02,4.934085604750523130e-02,6.992306369091220164e-01
7.080000000000000000e+03,5.664000000000170201e-04,2.765105365353799698e+03,2.182097070686867674e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383977155e-02,4.934085604750523130e-02,6.992306369091220164e-01
7.081000000000000000e+03,5.664800000000169786e-04,2.765105365353799698e+03,2.182097070686867674e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383977155e-02,4.934085604750523130e-02,6.992306369091220164e-01
7.082000000000000000e+03,5.665600000000169372e-04,2.765105365353799698e+03,2.182097070686867674e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383977155e-02,4.934085604750523130e-02,6.992306369091220164e-01
7.083000000000000000e+03,5.666400000000168958e-04,2.765105365353799698e+03,2.182097070686867674e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383977155e-02,4.934085604750523130e-02,6.992306369091220164e-01
7.084000000000000000e+03,5.667200000000168544e-04,2.765105365353799698e+03,2.182097070686867674e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383977849e-02,4.934085604750523130e-02,6.992306369091220164e-01
7.085000000000000000e+03,5.668000000000168129e-04,2.765105365353799698e+03,2.182097070686868021e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383977849e-02,4.934085604750522436e-02,6.992306369091220164e-01
7.086000000000000000e+03,5.668800000000167715e-04,2.765105365353799698e+03,2.182097070686868021e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383977849e-02,4.934085604750522436e-02,6.992306369091220164e-01
7.087000000000000000e+03,5.669600000000167301e-04,2.765105365353799698e+03,2.182097070686868021e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383977849e-02,4.934085604750522436e-02,6.992306369091220164e-01
7.088000000000000000e+03,5.670400000000166887e-04,2.765105365353799698e+03,2.182097070686868021e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383977849e-02,4.934085604750522436e-02,6.992306369091220164e-01
7.089000000000000000e+03,5.671200000000166472e-04,2.765105365353799698e+03,2.182097070686868021e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383977849e-02,4.934085604750522436e-02,6.992306369091220164e-01
7.090000000000000000e+03,5.672000000000166058e-04,2.765105365353799698e+03,2.182097070686868021e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383977849e-02,4.934085604750522436e-02,6.992306369091220164e-01
7.091000000000000000e+03,5.672800000000165644e-04,2.765105365353799698e+03,2.182097070686867674e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383977849e-02,4.934085604750521048e-02,6.992306369091219054e-01
7.092000000000000000e+03,5.673600000000165230e-04,2.765105365353799698e+03,2.182097070686867674e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383977849e-02,4.934085604750521048e-02,6.992306369091219054e-01
7.093000000000000000e+03,5.674400000000164816e-04,2.765105365353799698e+03,2.182097070686867674e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383977849e-02,4.934085604750521048e-02,6.992306369091219054e-01
7.094000000000000000e+03,5.675200000000164401e-04,2.765105365353799698e+03,2.182097070686867674e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383977849e-02,4.934085604750520354e-02,6.992306369091219054e-01
7.095000000000000000e+03,5.676000000000163987e-04,2.765105365353799698e+03,2.182097070686867674e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383977849e-02,4.934085604750520354e-02,6.992306369091219054e-01
7.096000000000000000e+03,5.676800000000163573e-04,2.765105365353799698e+03,2.182097070686867674e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383977849e-02,4.934085604750520354e-02,6.992306369091219054e-01
7.097000000000000000e+03,5.677600000000163159e-04,2.765105365353799698e+03,2.182097070686868021e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383977849e-02,4.934085604750520354e-02,6.992306369091219054e-01
7.098000000000000000e+03,5.678400000000162744e-04,2.765105365353799698e+03,2.182097070686868021e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383978542e-02,4.934085604750520354e-02,6.992306369091219054e-01
7.099000000000000000e+03,5.679200000000162330e-04,2.765105365353799698e+03,2.182097070686868021e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383978542e-02,4.934085604750520354e-02,6.992306369091219054e-01
7.100000000000000000e+03,5.680000000000161916e-04,2.765105365353799698e+03,2.182097070686868021e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383978542e-02,4.934085604750520354e-02,6.992306369091219054e-01
7.101000000000000000e+03,5.680800000000161502e-04,2.765105365353799698e+03,2.182097070686868021e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383978542e-02,4.934085604750520354e-02,6.992306369091219054e-01
7.102000000000000000e+03,5.681600000000161087e-04,2.765105365353799698e+03,2.182097070686868021e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383978542e-02,4.934085604750520354e-02,6.992306369091219054e-01
7.103000000000000000e+03,5.682400000000160673e-04,2.765105365353799698e+03,2.182097070686868368e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383978542e-02,4.934085604750518966e-02,6.992306369091219054e-01
7.104000000000000000e+03,5.683200000000160259e-04,2.765105365353799698e+03,2.182097070686868368e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383978542e-02,4.934085604750518966e-02,6.992306369091219054e-01
7.105000000000000000e+03,5.684000000000159845e-04,2.765105365353799698e+03,2.182097070686868368e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383979236e-02,4.934085604750518966e-02,6.992306369091219054e-01
7.106000000000000000e+03,5.684800000000159430e-04,2.765105365353799698e+03,2.182097070686868368e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383979236e-02,4.934085604750518966e-02,6.992306369091219054e-01
7.107000000000000000e+03,5.685600000000159016e-04,2.765105365353799698e+03,2.182097070686868368e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383979236e-02,4.934085604750518966e-02,6.992306369091219054e-01
7.108000000000000000e+03,5.686400000000158602e-04,2.765105365353799698e+03,2.182097070686868368e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383979236e-02,4.934085604750518966e-02,6.992306369091219054e-01
7.109000000000000000e+03,5.687200000000158188e-04,2.765105365353800153e+03,2.182097070686868368e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383979236e-02,4.934085604750518966e-02,6.992306369091219054e-01
7.110000000000000000e+03,5.688000000000157774e-04,2.765105365353800153e+03,2.182097070686868368e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383979236e-02,4.934085604750518966e-02,6.992306369091219054e-01
7.111000000000000000e+03,5.688800000000157359e-04,2.765105365353800153e+03,2.182097070686868368e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383979236e-02,4.934085604750518966e-02,6.992306369091219054e-01
7.112000000000000000e+03,5.689600000000156945e-04,2.765105365353800153e+03,2.182097070686869061e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383980624e-02,4.934085604750519660e-02,6.992306369091220164e-01
7.113000000000000000e+03,5.690400000000156531e-04,2.765105365353800153e+03,2.182097070686869061e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383980624e-02,4.934085604750519660e-02,6.992306369091220164e-01
7.114000000000000000e+03,5.691200000000156117e-04,2.765105365353800153e+03,2.182097070686869061e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383980624e-02,4.934085604750519660e-02,6.992306369091220164e-01
7.115000000000000000e+03,5.692000000000155702e-04,2.765105365353800153e+03,2.182097070686869061e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383980624e-02,4.934085604750519660e-02,6.992306369091220164e-01
7.116000000000000000e+03,5.692800000000155288e-04,2.765105365353800153e+03,2.182097070686869408e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383980624e-02,4.934085604750519660e-02,6.992306369091220164e-01
7.117000000000000000e+03,5.693600000000154874e-04,2.765105365353800153e+03,2.182097070686869408e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383980624e-02,4.934085604750519660e-02,6.992306369091220164e-01
7.118000000000000000e+03,5.694400000000154460e-04,2.765105365353800153e+03,2.182097070686869408e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383980624e-02,4.934085604750519660e-02,6.992306369091220164e-01
7.119000000000000000e+03,5.695200000000154045e-04,2.765105365353800153e+03,2.182097070686869408e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383981318e-02,4.934085604750519660e-02,6.992306369091220164e-01
7.120000000000000000e+03,5.696000000000153631e-04,2.765105365353800153e+03,2.182097070686869408e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383981318e-02,4.934085604750519660e-02,6.992306369091220164e-01
7.121000000000000000e+03,5.696800000000153217e-04,2.765105365353800153e+03,2.182097070686869408e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383981318e-02,4.934085604750518966e-02,6.992306369091220164e-01
7.122000000000000000e+03,5.697600000000152803e-04,2.765105365353800153e+03,2.182097070686869755e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383981318e-02,4.934085604750518966e-02,6.992306369091220164e-01
7.123000000000000000e+03,5.698400000000152388e-04,2.765105365353800153e+03,2.182097070686869755e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383981318e-02,4.934085604750518966e-02,6.992306369091220164e-01
7.124000000000000000e+03,5.699200000000151974e-04,2.765105365353800153e+03,2.182097070686869755e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383981318e-02,4.934085604750518966e-02,6.992306369091220164e-01
7.125000000000000000e+03,5.700000000000151560e-04,2.765105365353800153e+03,2.182097070686869755e-02,1.859655949226897698e-01,-2.542010945805855938e-14,4.364194141383981318e-02,4.934085604750518966e-02,6.992306369091220164e-01
7.126000000000000000e+03,5.700800000000151146e-04,2.765105365353800153e+03,2.182097070686869061e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383980624e-02,4.934085604750517579e-02,6.992306369091219054e-01
7.127000000000000000e+03,5.701600000000150732e-04,2.765105365353800153e+03,2.182097070686869061e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383980624e-02,4.934085604750517579e-02,6.992306369091219054e-01
7.128000000000000000e+03,5.702400000000150317e-04,2.765105365353800153e+03,2.182097070686869408e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383980624e-02,4.934085604750517579e-02,6.992306369091219054e-01
7.129000000000000000e+03,5.703200000000149903e-04,2.765105365353800153e+03,2.182097070686869408e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383980624e-02,4.934085604750517579e-02,6.992306369091219054e-01
7.130000000000000000e+03,5.704000000000149489e-04,2.765105365353800153e+03,2.182097070686869408e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383980624e-02,4.934085604750516885e-02,6.992306369091219054e-01
7.131000000000000000e+03,5.704800000000149075e-04,2.765105365353800153e+03,2.182097070686869408e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383980624e-02,4.934085604750516885e-02,6.992306369091219054e-01
7.132000000000000000e+03,5.705600000000148660e-04,2.765105365353800153e+03,2.182097070686869408e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383980624e-02,4.934085604750516885e-02,6.992306369091219054e-01
7.133000000000000000e+03,5.706400000000148246e-04,2.765105365353800153e+03,2.182097070686869408e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383981318e-02,4.934085604750516885e-02,6.992306369091219054e-01
7.134000000000000000e+03,5.707200000000147832e-04,2.765105365353800153e+03,2.182097070686869755e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383981318e-02,4.934085604750516885e-02,6.992306369091219054e-01
7.135000000000000000e+03,5.708000000000147418e-04,2.765105365353800153e+03,2.182097070686869755e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383981318e-02,4.934085604750516885e-02,6.992306369091219054e-01
7.136000000000000000e+03,5.708800000000147003e-04,2.765105365353800153e+03,2.182097070686869755e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383981318e-02,4.934085604750516885e-02,6.992306369091219054e-01
7.137000000000000000e+03,5.709600000000146589e-04,2.765105365353800153e+03,2.182097070686869755e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383981318e-02,4.934085604750516885e-02,6.992306369091219054e-01
7.138000000000000000e+03,5.710400000000146175e-04,2.765105365353800153e+03,2.182097070686869755e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383981318e-02,4.934085604750516885e-02,6.992306369091219054e-01
7.139000000000000000e+03,5.711200000000145761e-04,2.765105365353800153e+03,2.182097070686869755e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383981318e-02,4.934085604750515497e-02,6.992306369091219054e-01
7.140000000000000000e+03,5.712000000000145346e-04,2.765105365353800153e+03,2.182097070686869755e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383982706e-02,4.934085604750515497e-02,6.992306369091219054e-01
7.141000000000000000e+03,5.712800000000144932e-04,2.765105365353800153e+03,2.182097070686870102e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383982706e-02,4.934085604750515497e-02,6.992306369091219054e-01
7.142000000000000000e+03,5.713600000000144518e-04,2.765105365353800153e+03,2.182097070686870102e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383982706e-02,4.934085604750515497e-02,6.992306369091219054e-01
7.143000000000000000e+03,5.714400000000144104e-04,2.765105365353800153e+03,2.182097070686870102e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383982706e-02,4.934085604750515497e-02,6.992306369091219054e-01
7.144000000000000000e+03,5.715200000000143690e-04,2.765105365353800153e+03,2.182097070686870102e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383982706e-02,4.934085604750515497e-02,6.992306369091219054e-01
7.145000000000000000e+03,5.716000000000143275e-04,2.765105365353800153e+03,2.182097070686870102e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383982706e-02,4.934085604750515497e-02,6.992306369091219054e-01
7.146000000000000000e+03,5.716800000000142861e-04,2.765105365353800153e+03,2.182097070686870102e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383982706e-02,4.934085604750515497e-02,6.992306369091219054e-01
7.147000000000000000e+03,5.717600000000142447e-04,2.765105365353800153e+03,2.182097070686870102e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383982706e-02,4.934085604750515497e-02,6.992306369091219054e-01
7.148000000000000000e+03,5.718400000000142033e-04,2.765105365353800153e+03,2.182097070686870102e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383983400e-02,4.934085604750514803e-02,6.992306369091219054e-01
7.149000000000000000e+03,5.719200000000141618e-04,2.765105365353800153e+03,2.182097070686870102e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383983400e-02,4.934085604750514803e-02,6.992306369091219054e-01
7.150000000000000000e+03,5.720000000000141204e-04,2.765105365353800607e+03,2.182097070686870102e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383983400e-02,4.934085604750514803e-02,6.992306369091219054e-01
7.151000000000000000e+03,5.720800000000140790e-04,2.765105365353800607e+03,2.182097070686870102e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383983400e-02,4.934085604750514803e-02,6.992306369091219054e-01
7.152000000000000000e+03,5.721600000000140376e-04,2.765105365353800607e+03,2.182097070686870102e-02,1.859655949226897143e-01,-2.542010945805855307e-14,4.364194141383983400e-02,4.934085604750514803e-02,6.992306369091219054e-01
